id,distance,east,nrth,cll2
74,760,432837.308,6939849.542,74
74,770,432830.236,6939856.613,74
75,0,439015.91,6939379.94,75
75,10,439022.981,6939387.011,75
75,20,439030.052,6939394.082,75
75,30,439037.419,6939400.44,75
75,40,439045.659,6939404.688,75
75,50,439054.194,6939408.224,75
75,60,439061.265,6939415.295,75
75,70,439069.134,6939420.44,75
75,80,439076.872,6939415.901,75
75,90,439081.41,6939424.022,75
75,100,439087.921,6939430.44,75
75,110,439096.014,6939435.044,75
75,120,439100.85,6939440.44,75
75,130,439108.085,6939447.115,75
75,140,439115.156,6939454.186,75
75,150,439122.227,6939461.257,75
75,160,439129.298,6939468.328,75
75,170,439136.37,6939475.399,75
75,180,439144.282,6939480.44,75
75,190,439151.976,6939486.006,75
75,200,439156.41,6939494.169,75
75,210,439159.047,6939503.077,75
75,220,439163.068,6939510.44,75
75,230,439171.118,6939515.148,75
75,240,439178.189,6939522.219,75
75,250,439181.41,6939530.885,75
75,260,439185.26,6939539.29,75
75,270,439189.784,6939545.44,75
75,280,439195.41,6939549.814,75
75,290,439201.37,6939554.44,75
75,300,439206.41,6939559.985,75
75,310,439211.956,6939564.44,75
75,320,439218.542,6939568.44,75
75,330,439221.41,6939575.571,75
75,340,439222.542,6939584.44,75
75,350,439222.41,6939592.571,75
75,360,439223.542,6939601.44,75
75,370,439229.41,6939605.571,75
75,380,439235.127,6939610.44,75
75,390,439240.713,6939615.44,75
75,400,439246.713,6939619.44,75
75,410,439252.299,6939624.44,75
75,420,439257.41,6939629.328,75
75,430,439263.41,6939633.914,75
75,440,439268.746,6939638.775,75
75,450,439266.41,6939645.843,75
75,460,439266.695,6939655.725,75
75,470,439271.41,6939663.772,75
75,480,439276.41,6939671.701,75
75,490,439271.983,6939679.867,75
75,500,439263.447,6939683.402,75
75,510,439261.41,6939692.559,75
75,520,439266.41,6939700.488,75
75,530,439266.41,6939710.488,75
75,540,439269.98,6939719.009,75
75,550,439277.051,6939726.08,75
75,560,439284.122,6939733.151,75
75,570,439291.193,6939740.222,75
75,580,439294.728,6939748.758,75
75,590,439291.799,6939755.829,75
75,600,439298.871,6939762.9,75
75,610,439296.879,6939769.971,75
75,620,439299.477,6939778.507,75
75,630,439306.548,6939785.578,75
75,640,439311.41,6939793.564,75
75,650,439316.41,6939801.493,75
75,660,439316.41,6939811.493,75
75,670,439312.13,6939819.72,75
75,680,439308.594,6939828.255,75
75,690,439311.297,6939835.326,75
75,700,439316.41,6939843.208,75
75,710,439316.41,6939853.208,75
75,720,439314.452,6939862.397,75
75,730,439315.439,6939869.469,75
75,740,439318.975,6939878.004,75
75,750,439322.51,6939886.54,75
75,760,439323.239,6939893.611,75
75,770,439326.168,6939900.682,75
75,780,439318.139,6939905.44,75
75,790,439312.259,6939911.288,75
75,800,439316.41,6939919.569,75
75,810,439316.41,6939929.569,75
75,820,439319.33,6939938.359,75
75,830,439326.401,6939945.43,75
75,840,439326.41,6939955.427,75
75,850,439329.937,6939963.966,75
75,860,439337.008,6939971.037,75
75,870,439344.079,6939978.108,75
75,880,439353.113,6939980.44,75
75,890,439362.614,6939981.644,75
75,900,439369.685,6939988.715,75
75,910,439376.756,6939995.786,75
75,920,439381.41,6940003.858,75
75,930,439387.363,6940011.392,75
75,940,439394.434,6940018.463,75
75,950,439401.505,6940025.535,75
75,960,439408.576,6940032.606,75
75,970,439417.112,6940036.141,75
75,980,439425.331,6940040.44,75
75,990,439431.41,6940047.29,75
75,1000,439430.102,6940056.748,75
75,1010,439429.789,6940063.819,75
75,1020,439436.41,6940071.076,75
75,1030,439436.86,6940080.89,75
75,1040,439441.41,6940089.005,75
75,1050,439438.889,6940097.961,75
75,1060,439437.41,6940105.934,75
75,1070,439438.41,6940114.934,75
75,1080,439439.905,6940123.44,75
75,1090,439445.491,6940128.44,75
75,1100,439451.491,6940132.44,75
75,1110,439459.491,6940134.44,75
75,1120,439468.662,6940132.44,75
75,1130,439477.834,6940130.44,75
75,1140,439487.834,6940130.44,75
75,1150,439497.834,6940130.44,75
75,1160,439507.42,6940129.44,75
75,1170,439516.591,6940127.44,75
75,1180,439525.763,6940125.44,75
75,1190,439535.763,6940125.44,75
75,1200,439545.763,6940125.44,75
75,1210,439554.763,6940126.44,75
75,1220,439562.349,6940129.44,75
75,1230,439564.41,6940137.964,75
75,1240,439570.316,6940144.346,75
75,1250,439571.41,6940153.893,75
75,1260,439573.852,6940162.881,75
75,1270,439576.41,6940171.822,75
75,1280,439577.387,6940181.417,75
75,1290,439581.41,6940189.751,75
75,1300,439581.41,6940199.751,75
75,1310,439586.41,6940207.679,75
75,1320,439586.41,6940217.679,75
75,1330,439591.41,6940225.608,75
75,1340,439591.41,6940235.608,75
75,1350,439595.065,6940244.094,75
75,1360,439596.41,6940253.537,75
75,1370,439601.41,6940261.466,75
75,1380,439601.41,6940271.466,75
75,1390,439602.136,6940281.166,75
75,1400,439606.41,6940289.395,75
75,1410,439606.41,6940299.395,75
75,1420,439611.41,6940307.324,75
75,1430,439611.41,6940317.324,75
75,1440,439616.278,6940325.308,75
75,1450,439616.41,6940335.253,75
75,1460,439616.41,6940345.253,75
75,1470,439621.41,6940353.182,75
75,1480,439621.41,6940363.182,75
75,1490,439623.349,6940372.379,75
75,1500,439626.41,6940381.111,75
75,1510,439626.885,6940390.914,75
75,1520,439631.41,6940399.04,75
75,1530,439631.41,6940409.04,75
75,1540,439636.41,6940416.969,75
75,1550,439636.41,6940426.969,75
75,1560,439641.027,6940435.056,75
75,1570,439641.41,6940444.898,75
75,1580,439641.41,6940454.898,75
75,1590,439644.563,6940463.592,75
75,1600,439646.41,6940472.827,75
75,1610,439646.41,6940482.827,75
75,1620,439651.41,6940490.756,75
75,1630,439651.41,6940500.756,75
75,1640,439651.41,6940510.756,75
75,1650,439655.169,6940519.199,75
76,0,440311.91,6939269.94,76
76,10,440304.839,6939277.011,76
76,20,440301.303,6939285.546,76
76,30,440296.41,6939293.519,76
76,40,440290.697,6939301.153,76
76,50,440286.41,6939309.377,76
76,60,440280.09,6939314.12,76
76,70,440271.615,6939310.44,76
76,80,440264.484,6939317.366,76
76,90,440257.413,6939324.437,76
76,100,440248.877,6939327.973,76
76,110,440241.806,6939335.044,76
76,120,440234.041,6939340.44,76
76,130,440224.735,6939342.115,76
76,140,440217.664,6939349.186,76
76,150,440210.593,6939356.257,76
76,160,440203.522,6939363.328,76
76,170,440196.451,6939370.399,76
76,180,440189.38,6939373.409,76
76,190,440180.61,6939370.44,76
76,200,440170.61,6939370.44,76
76,210,440160.844,6939371.006,76
76,220,440152.681,6939375.44,76
76,230,440143.773,6939378.077,76
76,240,440136.702,6939385.148,76
76,250,440126.823,6939385.44,76
76,260,440119.631,6939392.219,76
76,270,440112.56,6939399.29,76
76,280,440109.024,6939407.825,76
76,290,440100.489,6939411.361,76
76,300,440093.418,6939418.432,76
76,310,440089.882,6939426.967,76
76,320,440081.347,6939430.503,76
76,330,440073.391,6939435.44,76
76,340,440063.391,6939435.44,76
76,350,440053.391,6939435.44,76
76,360,440045.74,6939439.769,76
76,370,440037.534,6939435.44,76
76,380,440030.133,6939429.163,76
76,390,440021.676,6939425.44,76
76,400,440013.062,6939428.787,76
76,410,440003.747,6939430.44,76
76,420,439994.527,6939432.323,76
76,430,439987.456,6939439.394,76
76,440,439980.385,6939446.465,76
76,450,439973.314,6939453.536,76
76,460,439964.778,6939457.072,76
76,470,439957.707,6939464.143,76
76,480,439951.41,6939471.534,76
76,490,439947.1,6939479.749,76
76,500,439940.029,6939486.82,76
76,510,439936.41,6939495.321,76
76,520,439929.423,6939502.427,76
76,530,439922.352,6939509.498,76
76,540,439914.813,6939515.44,76
76,550,439906.745,6939520.105,76
76,560,439899.674,6939527.176,76
76,570,439896.138,6939535.711,76
76,580,439889.067,6939542.782,76
76,590,439885.532,6939551.318,76
76,600,439878.461,6939558.389,76
76,610,439876.41,6939567.539,76
76,620,439874.925,6939576.924,76
76,630,439867.854,6939583.995,76
76,640,439859.319,6939587.531,76
76,650,439852.248,6939594.602,76
76,660,439845.177,6939601.673,76
76,670,439838.105,6939608.744,76
76,680,439831.034,6939615.815,76
76,690,439823.963,6939622.886,76
76,700,439816.892,6939629.957,76
76,710,439809.163,6939635.44,76
76,720,439799.163,6939635.44,76
76,730,439791.286,6939630.564,76
76,740,439783.305,6939635.44,76
76,750,439774.215,6939633.244,76
76,760,439765.376,6939630.44,76
76,770,439757.144,6939626.173,76
76,780,439748.608,6939628.242,76
76,790,439741.537,6939625.566,76
76,800,439731.589,6939625.44,76
76,810,439724.466,6939622.384,76
76,820,439715.732,6939625.44,76
76,830,439711.41,6939631.118,76
76,840,439707.395,6939639.455,76
76,850,439700.324,6939646.526,76
76,860,439693.253,6939653.597,76
76,870,439691.41,6939662.834,76
76,880,439684.016,6939665.44,76
76,890,439674.717,6939667.133,76
76,900,439667.646,6939666.675,76
76,910,439658.158,6939665.44,76
76,920,439650.575,6939671.275,76
76,930,439646.41,6939679.549,76
76,940,439652.852,6939686.881,76
76,950,439656.41,6939695.407,76
76,960,439661.41,6939703.336,76
76,970,439666.41,6939711.265,76
76,980,439666.41,6939721.265,76
76,990,439666.41,6939731.265,76
76,1000,439666.41,6939741.265,76
76,1010,439666.41,6939751.265,76
76,1020,439666.41,6939761.265,76
76,1030,439666.41,6939771.265,76
76,1040,439666.41,6939781.265,76
76,1050,439666.41,6939791.265,76
76,1060,439666.41,6939801.265,76
76,1070,439666.41,6939811.265,76
76,1080,439666.41,6939821.265,76
76,1090,439666.41,6939831.265,76
76,1100,439666.41,6939841.265,76
76,1110,439666.41,6939851.265,76
76,1120,439666.41,6939861.265,76
76,1130,439666.41,6939871.265,76
76,1140,439666.41,6939881.265,76
76,1150,439666.41,6939891.265,76
76,1160,439666.41,6939901.265,76
76,1170,439666.41,6939911.265,76
76,1180,439666.41,6939921.265,76
76,1190,439666.41,6939931.265,76
76,1200,439666.41,6939941.265,76
76,1210,439666.41,6939951.265,76
76,1220,439666.41,6939961.265,76
76,1230,439665.826,6939971.023,76
76,1240,439661.41,6939979.194,76
76,1250,439661.41,6939989.194,76
76,1260,439661.41,6939999.194,76
76,1270,439664.065,6940008.094,76
76,1280,439666.41,6940017.123,76
76,1290,439661.684,6940025.166,76
76,1300,439666.41,6940032.981,76
76,1310,439663.869,6940040.44,76
76,1320,439661.41,6940047.981,76
76,1330,439663.207,6940057.237,76
76,1340,439670.278,6940064.308,76
76,1350,439671.41,6940073.839,76
76,1360,439673.814,6940082.843,76
76,1370,439677.349,6940091.379,76
76,1380,439684.42,6940098.45,76
76,1390,439691.491,6940105.521,76
76,1400,439698.563,6940112.592,76
76,1410,439705.634,6940119.663,76
76,1420,439712.705,6940126.734,76
76,1430,439719.776,6940133.805,76
76,1440,439721.41,6940143.128,76
76,1450,439726.41,6940151.057,76
76,1460,439730.382,6940159.412,76
76,1470,439733.918,6940167.947,76
76,1480,439736.41,6940176.915,76
76,1490,439740.989,6940185.018,76
76,1500,439741.41,6940194.844,76
76,1510,439741.41,6940204.844,76
76,1520,439741.41,6940214.844,76
76,1530,439741.41,6940224.844,76
76,1540,439741.41,6940234.844,76
76,1550,439741.41,6940244.844,76
76,1560,439741.41,6940254.844,76
76,1570,439741.41,6940264.844,76
76,1580,439738.296,6940273.554,76
76,1590,439731.148,6940280.44,76
76,1600,439721.225,6940280.254,76
76,1610,439714.154,6940277.696,76
76,1620,439706.41,6940281.56,76
76,1630,439705.618,6940291.232,76
76,1640,439697.361,6940295.44,76
76,1650,439687.361,6940295.44,76
76,1660,439677.361,6940295.44,76
76,1670,439668.547,6940298.303,76
76,1680,439665.011,6940306.838,76
76,1690,439661.41,6940315.346,76
76,1700,439661.41,6940325.346,76
76,1710,439664.88,6940333.909,76
76,1720,439671.41,6940341.204,76
76,1730,439675.486,6940349.516,76
76,1740,439672.557,6940356.587,76
76,1750,439676.41,6940364.991,76
76,1760,439679.629,6940373.658,76
76,1770,439679.656,6940382.193,76
76,1780,439680.235,6940389.265,76
76,1790,439681.41,6940398.778,76
76,1800,439683.771,6940407.8,76
76,1810,439686.41,6940416.707,76
76,1820,439686.41,6940426.707,76
76,1830,439687.306,6940436.336,76
76,1840,439691.41,6940444.636,76
76,1850,439688.443,6940453.407,76
76,1860,439683.913,6940457.942,76
76,1870,439687.448,6940466.478,76
76,1880,439694.519,6940473.549,76
76,1890,439696.41,6940482.766,76
76,1900,439701.23,6940490.62,76
76,1910,439696.41,6940498.624,76
76,1920,439690.623,6940506.226,76
76,1930,439683.552,6940513.298,76
76,1940,439676.481,6940520.369,76
76,1950,439666.51,6940520.44,76
76,1960,439658.581,6940525.44,76
77,0,433527.41,6939019.94,77
77,10,433526.41,6939028.94,77
77,20,433526.41,6939038.94,77
77,30,433526.41,6939048.94,77
77,40,433526.41,6939058.94,77
77,50,433521.41,6939066.868,77
77,60,433521.41,6939076.868,77
77,70,433521.41,6939086.868,77
77,80,433520.4,6939096.45,77
77,90,433513.329,6939103.521,77
77,100,433506.258,6939110.592,77
77,110,433503.634,6939117.663,77
77,120,433506.41,6939126.513,77
77,130,433502.115,6939134.734,77
77,140,433501.41,6939144.442,77
77,150,433501.41,6939154.442,77
77,160,433501.41,6939164.442,77
77,170,433501.41,6939174.442,77
77,180,433501.41,6939184.442,77
77,190,433501.41,6939194.442,77
77,200,433501.41,6939204.442,77
77,210,433497.408,6939210.44,77
77,220,433489.479,6939215.44,77
77,230,433481.41,6939217.371,77
77,240,433481.41,6939227.371,77
77,250,433482.776,6939236.805,77
77,260,433486.41,6939245.3,77
77,270,433483.382,6939252.412,77
77,280,433486.41,6939261.158,77
77,290,433490.454,6939269.483,77
77,300,433491.41,6939279.087,77
77,310,433493.989,6939288.018,77
77,320,433496.41,6939297.016,77
77,330,433496.41,6939307.016,77
77,340,433501.06,6939315.09,77
77,350,433506.41,6939322.873,77
77,360,433504.689,6939332.161,77
77,370,433497.618,6939339.232,77
77,380,433489.082,6939342.767,77
77,390,433480.547,6939346.303,77
77,400,433472.26,6939350.44,77
77,410,433464.331,6939355.44,77
77,420,433454.94,6939356.909,77
77,430,433447.869,6939363.98,77
77,440,433444.334,6939372.516,77
77,450,433435.545,6939375.44,77
77,460,433427.263,6939379.587,77
77,470,433419.687,6939385.44,77
77,480,433411.656,6939390.194,77
77,490,433408.235,6939397.265,77
77,500,433415.306,6939404.336,77
77,510,433416.41,6939413.879,77
77,520,433413.978,6939422.871,77
77,530,433406.907,6939429.942,77
77,540,433399.836,6939437.013,77
77,550,433392.765,6939444.084,77
77,560,433386.41,6939451.452,77
77,570,433382.159,6939459.691,77
77,580,433374.54,6939465.44,77
77,590,433366.552,6939470.298,77
77,600,433358.682,6939475.44,77
77,610,433350.753,6939480.44,77
77,620,433342.41,6939476.439,77
78,0,436386.41,6938725.44,78
78,10,436393.481,6938732.511,78
78,20,436397.017,6938741.046,78
78,30,436401.41,6938749.226,78
78,40,436404.088,6938758.117,78
78,50,436411.159,6938765.188,78
78,60,436414.694,6938773.724,78
78,70,436421.765,6938780.795,78
78,80,436426.41,6938788.871,78
78,90,436431.41,6938796.8,78
78,100,436435.908,6938804.937,78
78,110,436442.979,6938812.008,78
78,120,436450.05,6938819.079,78
78,130,436456.41,6938826.445,78
78,140,436460.656,6938834.686,78
78,150,436461.41,6938844.373,78
78,160,436465.41,6938850.959,78
78,170,436470.516,6938856.44,78
78,180,436476.516,6938860.44,78
78,190,436485.02,6938864.05,78
78,200,436490.445,6938869.44,78
78,210,436497.41,6938873.06,78
78,220,436505.03,6938875.44,78
78,230,436515.03,6938875.44,78
78,240,436523.97,6938872.88,78
78,250,436532.959,6938870.44,78
78,260,436541.041,6938865.809,78
78,270,436550.888,6938865.44,78
78,280,436560.888,6938865.44,78
78,290,436570.888,6938865.44,78
78,300,436580.888,6938865.44,78
78,310,436590.888,6938865.44,78
78,320,436600.888,6938865.44,78
78,330,436608.817,6938870.44,78
78,340,436618.112,6938872.142,78
78,350,436626.648,6938875.677,78
78,360,436634.675,6938880.44,78
78,370,436642.604,6938885.44,78
78,380,436650.79,6938889.819,78
78,390,436656.41,6938897.491,78
78,400,436661.396,6938905.426,78
78,410,436666.41,6938913.349,78
78,420,436668.467,6938922.497,78
78,430,436672.003,6938931.032,78
78,440,436679.074,6938938.103,78
78,450,436686.145,6938945.175,78
78,460,436689.681,6938953.71,78
78,470,436691.41,6938962.994,78
78,480,436691.41,6938972.994,78
78,490,436691.41,6938982.994,78
78,500,436691.41,6938992.994,78
78,510,436693.216,6939002.246,78
78,520,436696.41,6939010.923,78
78,530,436692.533,6939019.317,78
78,540,436686.41,6939026.781,78
78,550,436681.926,6939034.923,78
78,560,436684.429,6939043.459,78
78,570,436693.609,6939045.44,78
78,580,436703.609,6939045.44,78
78,590,436713.609,6939045.44,78
78,600,436723.609,6939045.44,78
78,610,436733.609,6939045.44,78
78,620,436743.609,6939045.44,78
78,630,436751.501,6939040.349,78
78,640,436758.572,6939033.278,78
78,650,436765.643,6939026.207,78
78,660,436772.714,6939019.136,78
78,670,436779.785,6939012.065,78
78,680,436788.32,6939008.529,78
78,690,436797.04,6939005.44,78
78,700,436807.04,6939005.44,78
78,710,436817.04,6939005.44,78
78,720,436827.04,6939005.44,78
78,730,436837.04,6939005.44,78
78,740,436847.04,6939005.44,78
78,750,436855.391,6939001.458,78
78,760,436864.969,6939000.44,78
78,770,436873.927,6938997.923,78
78,780,436882.462,6938994.387,78
78,790,436890.827,6938990.44,78
78,800,436900.827,6938990.44,78
78,810,436910.827,6938990.44,78
78,820,436920.827,6938990.44,78
78,830,436930.827,6938990.44,78
78,840,436940.827,6938990.44,78
78,850,436950.827,6938990.44,78
78,860,436959.534,6938993.563,78
78,870,436968.069,6938997.098,78
78,880,436976.605,6939000.634,78
78,890,436983.676,6939007.705,78
78,900,436992.211,6939011.241,78
78,910,436999.282,6939018.312,78
78,920,437006.353,6939025.383,78
78,930,437014.889,6939028.918,78
78,940,437021.96,6939035.989,78
78,950,437030.117,6939040.44,78
78,960,437038.046,6939045.44,78
78,970,437048.046,6939045.44,78
78,980,437057.567,6939046.596,78
78,990,437065.974,6939050.44,78
78,1000,437073.173,6939057.203,78
78,1010,437080.244,6939064.274,78
78,1020,437089.761,6939065.44,78
78,1030,437099.761,6939065.44,78
78,1040,437109.761,6939065.44,78
78,1050,437119.761,6939065.44,78
78,1060,437127.69,6939060.44,78
78,1070,437137.69,6939060.44,78
78,1080,437147.69,6939060.44,78
78,1090,437157.69,6939060.44,78
78,1100,437167.315,6939059.534,78
78,1110,437175.619,6939055.44,78
78,1120,437185.619,6939055.44,78
78,1130,437193.548,6939060.44,78
78,1140,437203.548,6939060.44,78
78,1150,437211.477,6939065.44,78
78,1160,437221.477,6939065.44,78
78,1170,437229.993,6939069.022,78
78,1180,437238.528,6939072.558,78
78,1190,437247.064,6939076.093,78
78,1200,437254.135,6939083.164,78
78,1210,437257.671,6939091.7,78
78,1220,437261.41,6939100.151,78
78,1230,437268.277,6939107.307,78
78,1240,437276.813,6939110.842,78
78,1250,437283.884,6939117.913,78
78,1260,437287.419,6939126.449,78
78,1270,437291.41,6939134.796,78
78,1280,437298.026,6939142.055,78
78,1290,437305.097,6939149.126,78
78,1300,437312.168,6939156.197,78
78,1310,437319.239,6939163.269,78
78,1320,437326.31,6939170.34,78
78,1330,437334.846,6939173.875,78
78,1340,437343.381,6939177.411,78
78,1350,437352.127,6939180.44,78
78,1360,437362.127,6939180.44,78
78,1370,437370.452,6939176.397,78
78,1380,437377.985,6939170.44,78
78,1390,437386.059,6939165.791,78
78,1400,437393.13,6939158.72,78
78,1410,437400.201,6939151.649,78
78,1420,437407.272,6939144.577,78
78,1430,437414.343,6939137.506,78
78,1440,437423.487,6939135.44,78
78,1450,437433.487,6939135.44,78
78,1460,437443.487,6939135.44,78
78,1470,437452.879,6939136.908,78
78,1480,437461.416,6939140.44,78
78,1490,437469.95,6939143.979,78
78,1500,437479.345,6939145.44,78
78,1510,437487.021,6939151.05,78
78,1520,437495.203,6939155.44,78
78,1530,437502.627,6939161.657,78
78,1540,437509.699,6939168.728,78
78,1550,437516.77,6939175.799,78
78,1560,437523.841,6939182.87,78
78,1570,437530.912,6939189.941,78
78,1580,437534.447,6939198.477,78
78,1590,437536.41,6939207.664,78
78,1600,437536.41,6939217.664,78
78,1610,437536.41,6939227.664,78
78,1620,437536.41,6939237.664,78
78,1630,437536.41,6939247.664,78
78,1640,437536.41,6939257.664,78
78,1650,437536.41,6939267.664,78
78,1660,437536.41,6939277.664,78
78,1670,437536.41,6939287.664,78
78,1680,437541.518,6939295.548,78
78,1690,437548.589,6939302.619,78
78,1700,437557.125,6939306.154,78
78,1710,437564.196,6939313.225,78
78,1720,437571.267,6939320.296,78
78,1730,437578.338,6939327.368,78
78,1740,437585.409,6939334.439,78
78,1750,437586.41,6939344.024,78
78,1760,437588.945,6939352.974,78
78,1770,437591.41,6939361.953,78
78,1780,437596.016,6939370.045,78
78,1790,437596.41,6939379.882,78
78,1800,437593.269,6939388.581,78
78,1810,437586.198,6939395.652,78
78,1820,437578.181,6939400.44,78
78,1830,437574.127,6939407.723,78
78,1840,437567.056,6939414.794,78
78,1850,437566.41,6939424.527,78
78,1860,437561.41,6939432.456,78
78,1870,437561.41,6939442.456,78
78,1880,437561.41,6939452.456,78
78,1890,437561.41,6939462.456,78
78,1900,437561.41,6939472.456,78
78,1910,437561.41,6939482.456,78
78,1920,437561.41,6939492.456,78
78,1930,437566.371,6939500.401,78
78,1940,437571.41,6939508.313,78
78,1950,437576.978,6939516.007,78
78,1960,437581.41,6939524.171,78
78,1970,437586.41,6939532.1,78
78,1980,437586.41,6939542.1,78
78,1990,437586.41,6939552.1,78
78,2000,437591.12,6939560.149,78
78,2010,437591.41,6939570.029,78
78,2020,437588.165,6939578.685,78
78,2030,437586.41,6939587.958,78
78,2040,437586.41,6939597.958,78
78,2050,437588.191,6939607.22,78
78,2060,437591.727,6939615.756,78
78,2070,437598.798,6939622.827,78
78,2080,437605.869,6939629.898,78
78,2090,437612.94,6939636.969,78
78,2100,437621.502,6939640.44,78
78,2110,437631.475,6939640.505,78
78,2120,437638.546,6939647.576,78
78,2130,437645.617,6939654.647,78
78,2140,437651.41,6939662.247,78
78,2150,437656.224,6939670.253,78
78,2160,437663.295,6939677.324,78
78,2170,437666.831,6939685.86,78
78,2180,437671.41,6939693.963,78
78,2190,437676.41,6939701.892,78
78,2200,437680.973,6939710.002,78
78,2210,437684.508,6939718.538,78
78,2220,437688.044,6939727.073,78
78,2230,437695.115,6939734.144,78
78,2240,437702.186,6939741.215,78
78,2250,437706.41,6939749.466,78
78,2260,437712.793,6939756.822,78
78,2270,437716.41,6939765.323,78
78,2280,437723.399,6939772.429,78
78,2290,437726.935,6939780.964,78
78,2300,437731.41,6939789.11,78
78,2310,437731.41,6939799.11,78
78,2320,437731.41,6939809.11,78
78,2330,437731.41,6939819.11,78
78,2340,437736.41,6939827.039,78
78,2350,437736.41,6939837.039,78
78,2360,437741.077,6939845.106,78
78,2370,437748.148,6939852.177,78
78,2380,437755.219,6939859.248,78
78,2390,437764.726,6939860.44,78
78,2400,437773.754,6939862.784,78
78,2410,437780.826,6939869.855,78
78,2420,437784.361,6939878.39,78
78,2430,437786.41,6939887.542,78
78,2440,437786.41,6939897.542,78
78,2450,437787.897,6939906.926,78
78,2460,437791.41,6939915.471,78
78,2470,437794.968,6939923.997,78
78,2480,437796.41,6939933.4,78
78,2490,437801.41,6939941.329,78
78,2500,437805.574,6939949.604,78
78,2510,437809.11,6939958.139,78
78,2520,437812.645,6939966.675,78
78,2530,437819.716,6939973.746,78
78,2540,437826.787,6939980.817,78
78,2550,437833.859,6939987.888,78
78,2560,437840.93,6939994.959,78
78,2570,437846.41,6940002.689,78
78,2580,437851.536,6940010.566,78
78,2590,437858.607,6940017.637,78
78,2600,437865.678,6940024.708,78
78,2610,437872.749,6940031.779,78
78,2620,437879.82,6940038.85,78
78,2630,437887.091,6940045.44,78
78,2640,437895.427,6940049.456,78
78,2650,437902.949,6940055.44,78
78,2660,437911.034,6940060.063,78
78,2670,437920.878,6940060.44,78
78,2680,437928.807,6940065.44,78
78,2690,437938.105,6940067.134,78
78,2700,437946.736,6940070.44,78
78,2710,437956.64,6940070.67,78
78,2720,437964.665,6940075.44,78
78,2730,437972.247,6940081.276,78
78,2740,437980.522,6940085.44,78
78,2750,437987.853,6940091.883,78
78,2760,437996.38,6940095.44,78
78,2770,438004.309,6940100.44,78
78,2780,438014.309,6940100.44,78
78,2790,438023.46,6940102.489,78
78,2800,438032.238,6940105.44,78
78,2810,438042.238,6940105.44,78
78,2820,438052.238,6940105.44,78
78,2830,438062.238,6940105.44,78
78,2840,438071.996,6940106.025,78
78,2850,438079.067,6940113.096,78
78,2860,438086.138,6940120.167,78
78,2870,438093.209,6940127.238,78
78,2880,438100.28,6940134.309,78
78,2890,438106.41,6940141.77,78
78,2900,438110.887,6940149.916,78
78,2910,438117.958,6940156.987,78
78,2920,438125.029,6940164.058,78
78,2930,438132.1,6940171.129,78
78,2940,438139.171,6940178.2,78
78,2950,438146.242,6940185.271,78
78,2960,438154.101,6940190.44,78
78,2970,438161.848,6940195.878,78
78,2980,438169.959,6940200.44,78
78,2990,438177.888,6940205.44,78
78,3000,438187.455,6940206.484,78
78,3010,438194.526,6940213.556,78
78,3020,438201.675,6940220.44,78
78,3030,438211.675,6940220.44,78
78,3040,438220.133,6940224.162,78
78,3050,438228.668,6940227.698,78
78,3060,438237.533,6940230.44,78
78,3070,438245.739,6940234.769,78
78,3080,438254.275,6940238.304,78
78,3090,438263.39,6940240.44,78
78,3100,438271.346,6940245.375,78
78,3110,438279.881,6940248.911,78
78,3120,438288.417,6940252.446,78
78,3130,438296.953,6940255.982,78
78,3140,438304.024,6940263.053,78
78,3150,438311.095,6940260.755,78
78,3160,438318.893,6940265.44,78
78,3170,438328.893,6940265.44,78
78,3180,438336.822,6940270.44,78
78,3190,438345.237,6940274.266,78
78,3200,438351.41,6940281.709,78
78,3210,438355.843,6940289.873,78
78,3220,438363.538,6940295.44,78
78,3230,438371.45,6940300.479,78
78,3240,438379.395,6940305.44,78
78,3250,438387.057,6940311.086,78
78,3260,438394.128,6940318.157,78
78,3270,438401.199,6940325.228,78
78,3280,438409.734,6940328.764,78
78,3290,438416.805,6940335.835,78
78,3300,438421.41,6940343.927,78
78,3310,438426.41,6940351.856,78
78,3320,438430.947,6940359.977,78
78,3330,438434.483,6940368.512,78
78,3340,438438.019,6940377.048,78
78,3350,438441.41,6940385.643,78
78,3360,438441.614,6940395.44,78
78,3370,438450.09,6940399.119,78
78,3380,438457.161,6940406.19,78
78,3390,438465.401,6940410.44,78
78,3400,438471.41,6940417.359,78
78,3410,438476.303,6940425.332,78
78,3420,438481.41,6940433.217,78
78,3430,438486.41,6940441.146,78
78,3440,438490.445,6940449.474,78
78,3450,438493.98,6940458.01,78
78,3460,438497.516,6940466.545,78
78,3470,438501.41,6940474.932,78
78,3480,438506.41,6940482.861,78
78,3490,438511.41,6940490.79,78
78,3500,438515.194,6940499.223,78
78,3510,438518.729,6940507.759,78
78,3520,438525.8,6940514.83,78
78,3530,438529.336,6940523.365,78
78,3540,438536.407,6940530.436,78
78,3550,438541.41,6940538.364,78
78,3560,438546.41,6940546.293,78
78,3570,438550.549,6940554.578,78
78,3580,438557.62,6940561.649,78
78,3590,438564.691,6940568.721,78
78,3600,438573.227,6940572.256,78
78,3610,438580.298,6940579.327,78
78,3620,438588.833,6940582.863,78
78,3630,438597.766,6940585.44,78
78,3640,438605.904,6940589.934,78
78,3650,438615.695,6940590.44,78
78,3660,438622.975,6940597.005,78
78,3670,438630.046,6940604.076,78
78,3680,438638.582,6940607.611,78
